C1.0,C1.5,C2.0,C2.5,C3.0,C3.5,C4.0,C4.5,C5.0,C5.5,C6.0,N1.0,N1.5,N2.0,N2.5,N3.0,N3.5,N4.0,N4.5,N5.0,N5.5,N6.0,OW1.0,OW1.5,OW2.0,OW2.5,OW3.0,OW3.5,OW4.0,OW4.5,OW5.0,OW5.5,OW6.0,OCoor1.0,OCoor1.5,OCoor2.0,OCoor2.5,OCoor3.0,OCoor3.5,OCoor4.0,OCoor4.5,OCoor5.0,OCoor5.5,OCoor6.0,O1.0,O1.5,O2.0,O2.5,O3.0,O3.5,O4.0,O4.5,O5.0,O5.5,O6.0,H1.0,H1.5,H2.0,H2.5,H3.0,H3.5,H4.0,H4.5,H5.0,H5.5,H6.0,C:C,C:N,C:OW,C:OCoor,C:O,C:H,N:C,N:N,N:OW,N:OCoor,N:O,N:H,OW:C,OW:N,OW:OW,OW:OCoor,OW:O,OW:H,OCoor:C,OCoor:N,OCoor:OW,OCoor:OCoor,OCoor:O,OCoor:H,O:C,O:N,O:OW,O:OCoor,O:O,O:H,H:C,H:N,H:OW,H:OCoor,H:O,H:H,Cachg
0.000000,0.000000,0.000000,0.000000,0.000000,0.039403,0.200856,0.553520,1.033631,1.785861,2.871725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,0.078188,0.359736,0.819749,0.000000,0.000000,0.000000,0.000000,0.033834,0.139573,0.256688,0.363081,0.453703,0.529154,0.591588,0.000000,0.000000,0.000000,0.000000,0.204175,0.829515,1.536294,2.258341,2.945498,3.558440,4.090035,0.000000,0.000000,0.000000,0.000000,0.181211,0.708889,1.300841,1.916203,2.511398,3.059317,3.568772,0.000000,0.000000,0.000000,0.000000,0.000000,0.032919,0.181053,0.579635,1.322166,2.366539,3.821628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011526,0.010502,0.000000,0.000000,0.000000,0.011526,0.046423,0.040548,0.000000,0.000000,0.000000,0.010502,0.040548,0.034673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8494
0.000000,0.000000,0.000000,0.000000,0.000000,0.083636,0.323556,0.686077,1.220322,2.017614,3.121464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070896,0.332815,0.746666,0.000000,0.000000,0.000000,0.000000,0.027395,0.128641,0.244521,0.351121,0.442531,0.518952,0.582367,0.000000,0.000000,0.000000,0.000000,0.201035,0.838987,1.619482,2.366373,3.056963,3.666342,4.191343,0.000000,0.000000,0.000000,0.000000,0.201035,0.792906,1.478049,2.121932,2.717065,3.242890,3.713142,0.000000,0.000000,0.000000,0.000000,0.000000,0.010231,0.167658,0.571352,1.299940,2.336152,3.761720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008753,0.008753,0.000000,0.000000,0.000000,0.008753,0.042883,0.042883,0.000000,0.000000,0.000000,0.008753,0.042883,0.042883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8944
0.000000,0.000000,0.000000,0.000000,0.000159,0.055574,0.266489,0.659409,1.208069,2.094925,3.357453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016730,0.209376,0.606763,1.127880,0.000000,0.000000,0.000000,0.000000,0.023885,0.122332,0.237394,0.344066,0.435912,0.512893,0.576881,0.000000,0.000000,0.000000,0.000000,0.294635,0.975452,1.703917,2.421475,3.096065,3.694678,4.212315,0.000000,0.000000,0.000000,0.000000,0.229129,0.789250,1.397456,2.010458,2.598115,3.125442,3.587239,0.000000,0.000000,0.000000,0.000000,0.000000,0.030222,0.295639,0.937211,1.816052,2.940571,4.503837,0.000000,0.000000,0.000004,0.000060,0.000044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.010662,0.008677,0.000000,0.000060,0.000000,0.010662,0.105310,0.081916,0.000000,0.000044,0.000000,0.008677,0.081916,0.058522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8964
0.000000,0.000000,0.000000,0.000000,0.000000,0.032477,0.229718,0.623889,1.235962,2.197075,3.521042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007692,0.186510,0.607879,1.163590,0.000000,0.000000,0.000000,0.000000,0.037375,0.145298,0.262975,0.369221,0.459417,0.534358,0.596284,0.000000,0.000000,0.000000,0.000000,0.261750,0.923887,1.640034,2.333003,2.987744,3.578983,4.096392,0.000000,0.000000,0.000000,0.000000,0.220212,0.772066,1.369963,1.956884,2.526068,3.078740,3.597843,0.000000,0.000000,0.000000,0.000000,0.000000,0.033674,0.323822,0.969094,1.912023,3.113205,4.718488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015598,0.013757,0.000000,0.000000,0.000000,0.015598,0.080588,0.066865,0.000000,0.000000,0.000000,0.013757,0.066865,0.053142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.7588
0.000000,0.000000,0.000000,0.000000,0.000000,0.095591,0.429211,0.875792,1.422370,2.228766,3.425057,0.000000,0.000000,0.000000,0.000000,0.000000,0.015950,0.091350,0.187130,0.365774,0.762670,1.298890,0.000000,0.000000,0.000000,0.000000,0.029587,0.132448,0.248784,0.355323,0.446462,0.522546,0.585618,0.000000,0.000000,0.000000,0.000312,0.223401,0.990173,1.898778,2.745938,3.477717,4.092348,4.603988,0.000000,0.000000,0.000000,0.000312,0.192287,0.855130,1.647104,2.387773,3.032199,3.605764,4.110274,0.000000,0.000000,0.000000,0.000000,0.001408,0.076320,0.336325,0.975786,1.925439,3.168954,4.800862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010155,0.009145,0.000029,0.000000,0.000000,0.010155,0.058543,0.050278,0.000471,0.000000,0.000000,0.009145,0.050278,0.042013,0.000417,0.000000,0.000000,0.000029,0.000471,0.000417,0.000000,1.9463
0.000000,0.000000,0.000000,0.000000,0.000000,0.065744,0.270319,0.626410,1.110272,1.857331,2.924595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005271,0.086366,0.363092,0.817285,0.000000,0.000000,0.000000,0.000000,0.021896,0.118619,0.233160,0.339857,0.431954,0.509263,0.573590,0.000000,0.000000,0.000000,0.000000,0.180334,0.853106,1.650426,2.398774,3.083722,3.688216,4.209261,0.000000,0.000000,0.000000,0.000000,0.166648,0.751260,1.436797,2.078520,2.670305,3.206307,3.700471,0.000000,0.000000,0.000000,0.000000,0.000000,0.008605,0.151940,0.611944,1.441205,2.604763,4.126632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006661,0.006331,0.000000,0.000000,0.000000,0.006661,0.034471,0.030784,0.000000,0.000000,0.000000,0.006331,0.030784,0.027098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9490
0.000000,0.000000,0.000000,0.000000,0.000000,0.054793,0.268364,0.654068,1.216830,2.034295,3.096263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000692,0.067567,0.287629,0.692485,0.000000,0.000000,0.000000,0.000000,0.014198,0.102979,0.214972,0.321611,0.414706,0.493394,0.559170,0.000000,0.000000,0.000000,0.000193,0.238283,0.957456,1.768443,2.510961,3.175400,3.763112,4.270889,0.000000,0.000000,0.000000,0.000193,0.186558,0.790456,1.482109,2.119151,2.695080,3.211994,3.717862,0.000000,0.000000,0.000000,0.000000,0.000000,0.009369,0.146379,0.553576,1.254514,2.337552,3.768536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005145,0.004314,0.000000,0.000000,0.000000,0.005145,0.064945,0.051722,0.000000,0.000000,0.000000,0.004314,0.051722,0.038499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9780
0.000000,0.000000,0.000000,0.000000,0.000271,0.095264,0.313567,0.680073,1.200030,2.019174,3.174496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078741,0.391028,0.872574,0.000000,0.000000,0.000000,0.000000,0.044170,0.155840,0.274410,0.380322,0.469712,0.543713,0.604711,0.000000,0.000000,0.000000,0.000145,0.180042,0.812752,1.593157,2.339900,3.030510,3.641011,4.167628,0.000000,0.000000,0.000000,0.000145,0.168514,0.715870,1.385449,2.025655,2.622810,3.160554,3.662512,0.000000,0.000000,0.000000,0.000000,0.000095,0.053572,0.235149,0.701964,1.557274,2.784262,4.351050,0.000000,0.000000,0.000016,0.000048,0.000042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,0.000000,0.000000,0.012087,0.011147,0.000001,0.000048,0.000000,0.012087,0.032105,0.029047,0.000024,0.000042,0.000000,0.011147,0.029047,0.025989,0.000022,0.000000,0.000000,0.000001,0.000024,0.000022,0.000000,1.9966
0.000000,0.000000,0.000000,0.000000,0.000000,0.036182,0.185601,0.520974,0.979192,1.799848,3.124620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000764,0.102308,0.442010,0.948636,0.000000,0.000000,0.000000,0.000000,0.025964,0.126103,0.241664,0.348298,0.439884,0.516531,0.580176,0.000000,0.000000,0.000000,0.000000,0.214424,0.847929,1.573122,2.281402,2.941190,3.537192,4.058928,0.000000,0.000000,0.000000,0.000000,0.192837,0.729895,1.340633,1.942214,2.523631,3.089610,3.640858,0.000000,0.000000,0.000000,0.000000,0.000000,0.008576,0.157295,0.618049,1.371722,2.406248,3.794886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008857,0.008267,0.000000,0.000000,0.000000,0.008857,0.054349,0.048029,0.000000,0.000000,0.000000,0.008267,0.048029,0.041708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.6922
0.000000,0.000000,0.000000,0.000000,0.000000,0.031003,0.233338,0.618348,1.150744,1.964425,3.120515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004252,0.129848,0.502523,1.033629,0.000000,0.000000,0.000000,0.000000,0.036317,0.143607,0.261124,0.367416,0.457739,0.532830,0.594906,0.000000,0.000000,0.000000,0.000000,0.214538,0.853284,1.585602,2.337280,3.037434,3.653931,4.183985,0.000000,0.000000,0.000000,0.000000,0.179348,0.711498,1.326477,1.971816,2.581511,3.122754,3.600784,0.000000,0.000000,0.000000,0.000000,0.000000,0.049209,0.233448,0.756630,1.640504,2.820348,4.371214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012439,0.010086,0.000000,0.000000,0.000000,0.012439,0.054375,0.045474,0.000000,0.000000,0.000000,0.010086,0.045474,0.036574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8714
0.000000,0.000000,0.000000,0.000000,0.000000,0.045840,0.309613,0.722302,1.296329,2.164943,3.358402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016148,0.137578,0.476557,0.983870,0.000000,0.000000,0.000000,0.000000,0.033342,0.138762,0.255794,0.362205,0.452887,0.528409,0.590916,0.000000,0.000000,0.000000,0.000000,0.264099,0.923892,1.679451,2.437033,3.135037,3.745817,4.268852,0.000000,0.000000,0.000000,0.000000,0.229953,0.783809,1.422200,2.073402,2.680845,3.237703,3.755735,0.000000,0.000000,0.000000,0.000000,0.000264,0.055689,0.230920,0.737451,1.640363,2.924138,4.601422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013647,0.012267,0.000003,0.000000,0.000000,0.013647,0.082549,0.070844,0.000109,0.000000,0.000000,0.012267,0.070844,0.059138,0.000096,0.000000,0.000000,0.000003,0.000109,0.000096,0.000000,2.1004
0.000000,0.000000,0.000000,0.000000,0.000302,0.076351,0.310195,0.706798,1.281348,2.108410,3.200884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014195,0.105678,0.349357,0.774251,0.000000,0.000000,0.000000,0.000000,0.027024,0.127987,0.243786,0.350396,0.441851,0.518331,0.581805,0.000000,0.000000,0.000000,0.000014,0.260924,0.984863,1.795599,2.535769,3.194718,3.778214,4.282815,0.000000,0.000000,0.000000,0.000014,0.219122,0.832635,1.525087,2.159223,2.729947,3.268746,3.781225,0.000000,0.000000,0.000000,0.000000,0.000000,0.046169,0.207836,0.639652,1.409859,2.536338,4.030665,0.000000,0.000000,0.000009,0.000097,0.000079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.000000,0.000000,0.011081,0.008921,0.000000,0.000097,0.000000,0.011081,0.076848,0.064240,0.000000,0.000079,0.000000,0.008921,0.064240,0.051632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.1266
0.000000,0.000000,0.000000,0.000000,0.000000,0.043679,0.226297,0.592898,1.096676,1.866906,2.927441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011038,0.080190,0.346140,0.782770,0.000000,0.000000,0.000000,0.000000,0.027632,0.129057,0.244989,0.351583,0.442963,0.519348,0.582725,0.000000,0.000000,0.000000,0.000000,0.236092,0.877733,1.590192,2.285080,2.940079,3.533477,4.053877,0.000000,0.000000,0.000000,0.000000,0.202753,0.738975,1.334403,1.922880,2.491284,3.044853,3.561068,0.000000,0.000000,0.000000,0.000000,0.000000,0.022256,0.156431,0.584017,1.381510,2.525260,4.023344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010019,0.008372,0.000000,0.000000,0.000000,0.010019,0.064846,0.054725,0.000000,0.000000,0.000000,0.008372,0.054725,0.044603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9887
0.000000,0.000000,0.000000,0.000000,0.001313,0.098834,0.397232,0.826390,1.401133,2.290022,3.521373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005432,0.058405,0.239070,0.627967,1.162065,0.000000,0.000000,0.000000,0.000000,0.008252,0.088622,0.197689,0.304007,0.397920,0.477863,0.545003,0.000000,0.000000,0.000000,0.000288,0.308103,1.072532,1.896683,2.676298,3.373179,3.972215,4.479253,0.000000,0.000000,0.000000,0.000288,0.268634,0.923927,1.630101,2.303567,2.910641,3.458225,3.961557,0.000000,0.000000,0.000000,0.000000,0.000000,0.006644,0.162085,0.679867,1.592754,2.865486,4.509913,0.000000,0.000000,0.000019,0.000475,0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000019,0.000000,0.000000,0.003990,0.003589,0.000000,0.000475,0.000000,0.003990,0.112435,0.096041,0.000000,0.000372,0.000000,0.003589,0.096041,0.079647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.1704
0.000000,0.000000,0.000000,0.000000,0.000000,0.036661,0.210664,0.556325,1.030523,1.804625,2.970803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019053,0.156111,0.485971,0.966582,0.000000,0.000000,0.000000,0.000000,0.019373,0.113744,0.227553,0.334261,0.426680,0.504420,0.569195,0.000000,0.000000,0.000000,0.000114,0.237840,0.875890,1.577714,2.270700,2.938838,3.540683,4.066201,0.000000,0.000000,0.000000,0.000114,0.228579,0.784610,1.376778,1.963365,2.537733,3.059866,3.524814,0.000000,0.000000,0.000000,0.000000,0.000000,0.043839,0.224313,0.684658,1.442687,2.492790,3.938520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006787,0.006464,0.000000,0.000000,0.000000,0.006787,0.066550,0.063475,0.000000,0.000000,0.000000,0.006464,0.063475,0.060400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.0430
0.000000,0.000000,0.000000,0.000000,0.000000,0.049271,0.240925,0.596934,1.097795,1.909782,3.127830,0.000000,0.000000,0.000000,0.000000,0.000000,0.004495,0.063600,0.154786,0.312304,0.660819,1.167091,0.000000,0.000000,0.000000,0.000000,0.034615,0.140850,0.258096,0.364458,0.454986,0.530323,0.592643,0.000000,0.000000,0.000000,0.000000,0.188599,0.805906,1.502914,2.169250,2.797972,3.381102,3.900773,0.000000,0.000000,0.000000,0.000000,0.167031,0.687907,1.270464,1.830101,2.366685,2.884288,3.382967,0.000000,0.000000,0.000000,0.000000,0.000000,0.043904,0.315103,0.913108,1.888675,3.137559,4.692340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010158,0.009235,0.000000,0.000000,0.000000,0.010158,0.041540,0.036486,0.000000,0.000000,0.000000,0.009235,0.036486,0.031433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.1918
0.000000,0.000000,0.000000,0.000000,0.000000,0.037087,0.210669,0.555593,1.086320,1.939019,3.122956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007032,0.129569,0.458753,0.934295,0.000000,0.000000,0.000000,0.000000,0.046948,0.160005,0.278882,0.384640,0.473705,0.547334,0.607968,0.000000,0.000000,0.000000,0.002594,0.260388,0.893711,1.590435,2.259759,2.912929,3.506944,4.028973,0.000000,0.000000,0.000000,0.002594,0.251039,0.802206,1.389225,1.952144,2.511556,3.027522,3.518363,0.000000,0.000000,0.000000,0.000000,0.000000,0.030374,0.242266,0.728853,1.560205,2.683830,4.107072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018021,0.017285,0.000000,0.000000,0.000000,0.018021,0.074843,0.071259,0.000000,0.000000,0.000000,0.017285,0.071259,0.067674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9359
0.000000,0.000000,0.000000,0.000000,0.002393,0.069230,0.216448,0.554384,1.084363,1.923722,3.162001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011002,0.134876,0.490709,1.016072,0.000000,0.000000,0.000000,0.000000,0.016081,0.107034,0.219745,0.326426,0.419272,0.497604,0.563000,0.000000,0.000000,0.000000,0.000000,0.270525,0.939421,1.650108,2.319580,2.938214,3.508298,4.015088,0.000000,0.000000,0.000000,0.000000,0.238484,0.802821,1.396707,1.959719,2.506040,3.058064,3.608278,0.000000,0.000000,0.000000,0.000000,0.000219,0.056767,0.285032,0.879819,1.818782,3.073141,4.611776,0.000000,0.000000,0.000043,0.000732,0.000624,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000043,0.000000,0.000000,0.006199,0.005247,0.000001,0.000732,0.000000,0.006199,0.087786,0.076376,0.000082,0.000624,0.000000,0.005247,0.076376,0.064965,0.000068,0.000001,0.000000,0.000001,0.000082,0.000068,0.000000,1.7844
0.000000,0.000000,0.000000,0.000000,0.000062,0.093459,0.342751,0.746815,1.354330,2.254913,3.450449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015723,0.159867,0.481948,0.948522,0.000000,0.000000,0.000000,0.000000,0.020117,0.115203,0.229237,0.335945,0.428268,0.505879,0.570520,0.000000,0.000000,0.000000,0.000000,0.262570,0.980557,1.788594,2.535089,3.213689,3.808683,4.319400,0.000000,0.000000,0.000000,0.000000,0.249229,0.879486,1.575885,2.215767,2.801158,3.317296,3.774498,0.000000,0.000000,0.000000,0.000000,0.000000,0.010082,0.178415,0.691123,1.490823,2.662471,4.242486,0.000000,0.000000,0.000002,0.000019,0.000018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.008470,0.008033,0.000000,0.000019,0.000000,0.008470,0.078767,0.073788,0.000000,0.000018,0.000000,0.008033,0.073788,0.068808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.2419
0.000000,0.000000,0.000000,0.000000,0.001213,0.063223,0.247504,0.619251,1.178649,2.106043,3.357319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026525,0.161474,0.529489,1.049872,0.000000,0.000000,0.000000,0.000000,0.029722,0.132677,0.249040,0.355575,0.446698,0.522762,0.585813,0.000000,0.000000,0.000000,0.000428,0.342140,1.022890,1.732569,2.400962,3.022114,3.591261,4.094554,0.000000,0.000000,0.000000,0.000397,0.272837,0.831607,1.420857,1.984970,2.529729,3.072746,3.622510,0.000000,0.000000,0.000000,0.000000,0.000000,0.027612,0.213503,0.817778,1.737756,3.019270,4.663231,0.000000,0.000000,0.000046,0.000466,0.000333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000046,0.000000,0.000000,0.015664,0.011773,0.000000,0.000466,0.000000,0.015664,0.134592,0.106416,0.000000,0.000333,0.000000,0.011773,0.106416,0.078241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.9425
0.000000,0.000000,0.000000,0.000000,0.000000,0.020749,0.176518,0.543671,1.130934,1.998673,3.169500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008341,0.108003,0.422081,0.927999,0.000000,0.000000,0.000000,0.000000,0.014913,0.104541,0.216815,0.323473,0.416473,0.495024,0.560654,0.000000,0.000000,0.000000,0.000000,0.183408,0.781314,1.473042,2.153365,2.793642,3.384238,3.908417,0.000000,0.000000,0.000000,0.000000,0.145658,0.635419,1.209415,1.783509,2.333634,2.863002,3.403696,0.000000,0.000000,0.000000,0.000000,0.000000,0.006327,0.177149,0.635290,1.472646,2.683877,4.275889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004572,0.003522,0.000000,0.000000,0.000000,0.004572,0.035756,0.028244,0.000000,0.000000,0.000000,0.003522,0.028244,0.020731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8390
0.000000,0.000000,0.000000,0.000000,0.000000,0.086953,0.356600,0.776088,1.348264,2.240975,3.494199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000897,0.040740,0.226265,0.632098,1.172940,0.000000,0.000000,0.000000,0.000000,0.048707,0.162604,0.281658,0.387316,0.476175,0.549572,0.609980,0.000000,0.000000,0.000000,0.000000,0.264777,0.999221,1.814792,2.594326,3.295696,3.900883,4.414390,0.000000,0.000000,0.000000,0.000000,0.200879,0.815195,1.510588,2.185452,2.800529,3.361603,3.869679,0.000000,0.000000,0.000000,0.000000,0.000017,0.052097,0.282765,0.860099,1.769350,3.031374,4.641174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020298,0.015612,0.000000,0.000000,0.000000,0.020298,0.081993,0.061883,0.000007,0.000000,0.000000,0.015612,0.061883,0.041773,0.000006,0.000000,0.000000,0.000000,0.000007,0.000006,0.000000,2.1821
0.000000,0.000000,0.000000,0.000000,0.001636,0.142748,0.463863,0.908346,1.513720,2.370353,3.634510,0.000000,0.000000,0.000000,0.000000,0.000000,0.021522,0.102003,0.201749,0.372767,0.737286,1.252160,0.000000,0.000000,0.000000,0.000000,0.028221,0.130087,0.246144,0.352722,0.444029,0.520323,0.583607,0.000000,0.000000,0.000000,0.000214,0.289658,1.037845,1.855908,2.599614,3.269248,3.856226,4.360170,0.000000,0.000000,0.000000,0.000000,0.216495,0.841478,1.538970,2.178686,2.762249,3.278851,3.738666,0.000000,0.000000,0.000000,0.000000,0.037192,0.224403,0.526769,1.110833,2.049759,3.380889,5.100856,0.000000,0.000000,0.000063,0.000606,0.000426,0.000087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,0.000000,0.000000,0.012273,0.009723,0.000586,0.000606,0.000000,0.012273,0.102185,0.077712,0.016169,0.000426,0.000000,0.009723,0.077712,0.053238,0.012307,0.000087,0.000000,0.000586,0.016169,0.012307,0.000692,2.2917
0.000000,0.000000,0.000000,0.000000,0.000000,0.081028,0.334849,0.723804,1.245041,2.042132,3.136204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026385,0.137225,0.464096,0.950813,0.000000,0.000000,0.000000,0.000000,0.023594,0.121795,0.236783,0.343460,0.435343,0.512371,0.576408,0.000000,0.000000,0.000000,0.000244,0.232937,0.929410,1.732714,2.513193,3.219755,3.831505,4.351683,0.000000,0.000000,0.000000,0.000244,0.217548,0.823845,1.514692,2.188503,2.802128,3.343837,3.835583,0.000000,0.000000,0.000000,0.000000,0.000000,0.010898,0.159388,0.653619,1.506337,2.724007,4.297751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009342,0.008913,0.000000,0.000000,0.000000,0.009342,0.055067,0.049689,0.000000,0.000000,0.000000,0.008913,0.049689,0.044311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8973
0.000000,0.000000,0.000000,0.000000,0.000000,0.017144,0.157654,0.495507,0.966814,1.751892,2.924499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003636,0.098561,0.389927,0.858974,0.000000,0.000000,0.000000,0.000000,0.047984,0.161538,0.280521,0.386220,0.475164,0.548657,0.609157,0.000000,0.000000,0.000000,0.000000,0.221581,0.798900,1.478513,2.160053,2.813251,3.411416,3.939460,0.000000,0.000000,0.000000,0.000000,0.189561,0.662334,1.225149,1.800230,2.362585,2.885482,3.372953,0.000000,0.000000,0.000000,0.000000,0.007513,0.086598,0.251610,0.671360,1.444204,2.549874,4.008561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016571,0.013877,0.000124,0.000000,0.000000,0.016571,0.056537,0.047799,0.002468,0.000000,0.000000,0.013877,0.047799,0.039062,0.002023,0.000000,0.000000,0.000124,0.002468,0.002023,0.000000,1.9150
0.000000,0.000000,0.000000,0.000000,0.000000,0.046903,0.225663,0.591705,1.131583,1.998323,3.250274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000814,0.127160,0.482008,0.991734,0.000000,0.000000,0.000000,0.000000,0.045781,0.158264,0.277016,0.382839,0.472041,0.545825,0.606611,0.000000,0.000000,0.000000,0.000051,0.274139,0.939513,1.652445,2.339167,2.990789,3.580089,4.096307,0.000000,0.000000,0.000000,0.000051,0.246926,0.811191,1.408283,1.988400,2.549832,3.091642,3.599220,0.000000,0.000000,0.000000,0.000000,0.000000,0.034729,0.216089,0.742228,1.645217,2.888721,4.455203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019675,0.018174,0.000000,0.000000,0.000000,0.019675,0.088154,0.078391,0.000000,0.000000,0.000000,0.018174,0.078391,0.068629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.8017
